url,label,url_length,dot_count,slash_count,subdomain_count,suspicious_keyword,special_char_count,digit_count,url_encoding_count,has_ip,is_shortened,repeated_char_count,https_present,has_at_symbol
https://gegminilogid.webflow.io/,phishing,32,2,3,2,0,2,0,0,0,0,0,1,0
https://gminnilouginn.webflow.io/,phishing,33,2,3,2,0,2,0,0,0,0,0,1,0
https://gezimnilggeni.webflow.io/,phishing,33,2,3,2,0,2,0,0,0,0,0,1,0
https://garinmdlggeni.webflow.io/,phishing,33,2,3,2,0,2,0,0,0,0,0,1,0
https://geamianiiloigiin.webflow.io/,phishing,36,2,3,2,0,2,0,0,0,0,0,1,0
https://giminicm-lggini.webflow.io/,phishing,35,2,3,2,0,3,0,0,0,0,0,1,0
https://gmeniollogini.webflow.io/,phishing,33,2,3,2,1,2,0,0,0,0,0,1,0
https://riyazabdul.github.io/Clone-Netflix-web-Page,phishing,51,2,3,2,0,5,0,0,0,0,0,1,0
https://suport-gemmini.webflow.io/,phishing,34,2,3,2,0,3,0,0,0,0,0,1,0
https://ggaminelogun.webflow.io/,phishing,32,2,3,2,0,2,0,0,0,0,0,1,0
https://gaarminulginro.webflow.io/,phishing,34,2,3,2,0,2,0,0,0,0,0,1,0
http://soportetuexperto-orange-es.webflow.io/,phishing,45,2,3,2,0,4,0,0,0,0,0,0,0
http://hpoxhytp.wiki/,phishing,21,1,3,1,0,1,0,0,0,0,0,0,0
https://trejorhardwar-wall.webflow.io/,phishing,38,2,3,2,0,3,0,0,0,0,0,1,0
https://coinbasejdprologin.webflow.io/,phishing,38,2,3,2,1,2,0,0,0,0,0,1,0
https://logingeoimini.webflow.io/,phishing,33,2,3,2,1,2,0,0,0,0,0,1,0
https://homes-coinpro-learn-support.webflow.io/,phishing,47,2,3,2,0,5,0,0,0,0,0,1,0
https://helps-coinpro-learn-auth.webflow.io/,phishing,44,2,3,2,0,5,0,0,0,0,0,1,0
https://matamaskcriptosignin.webflow.io/,phishing,40,2,3,2,0,2,0,0,0,0,0,1,0
https://verified-violation.github.io/appeal,phishing,43,2,3,2,0,3,0,0,0,0,0,1,0
https://takeactioncontentlaunch.vercel.app/3ae&25&93cf6=5a&1eGK9d0xe13da4b=D400e,phishing,80,2,3,2,0,4,16,0,0,0,0,1,0
https://phothan-w6gp.vercel.app/legit.html,phishing,42,3,3,2,0,4,1,0,0,0,0,1,0
http://lhcznjeacy.duckdns.org/en/,phishing,33,2,4,2,0,2,0,0,0,0,0,0,0
http://geminicryptos8.godaddysites.com/,phishing,39,2,3,2,0,2,1,0,0,0,0,0,0
http://www.cryptonatorwallet.com/,phishing,33,2,3,2,0,2,0,0,0,1,1,0,0
http://sidcadam.github.io/Project-1-Netflix-Clone/,phishing,50,2,4,2,0,5,1,0,0,0,0,0,0
http://pemudian-dana.pages.dev/video.webm,phishing,41,3,3,2,0,4,0,0,0,0,0,0,0
https://just-glass-guardian.glitch.me/public/Qwertynfcu.html,phishing,60,3,4,2,0,5,0,0,0,0,0,1,0
https://wcuadrosuniandes.github.io/nettflix/,phishing,44,2,4,2,0,2,0,0,0,0,0,1,0
https://universalkindthreatlifeserve.weebly.com/,phishing,48,2,3,2,0,2,0,0,0,0,0,1,0
https://help-lioii-ledger.webflow.io/,phishing,37,2,3,2,0,4,0,0,0,0,0,1,0
https://pub-f57c1b291b0746db8820c021ea4760e5.r2.dev/index.html,phishing,62,3,3,2,0,4,23,0,0,0,0,1,0
https://m-app--kucion-cdn.webflow.io/,phishing,37,2,3,2,0,6,0,0,0,0,0,1,0
https://www.haseenergia.com/p0p/p0pjan30/p0p-jan/a2ae40633d2fd91228d272a01ec543ff/,phishing,82,2,7,2,0,3,25,0,0,0,1,1,0
https://locksmithinlansing.com/wp-content/themes/CHFINAL/CHFINALE/,phishing,66,1,7,1,0,2,0,0,0,0,0,1,0
https://pustbntuanxdnacsx.ns10.us.kg/,phishing,37,3,3,3,0,3,2,0,0,0,0,1,0
https://aktfkanx-dnazpayltersx.secaraa.online/,phishing,46,2,3,2,0,3,0,0,0,0,0,1,0
https://shawsyncmailservercommunicationworkspace.weebly.com/,phishing,60,2,3,2,0,2,0,0,0,0,0,1,0
https://secrbnsuppotyu9.weebly.com/,phishing,35,2,3,2,0,2,1,0,0,0,0,1,0
https://shaw-103835.weeblysite.com/,phishing,35,2,3,2,0,3,6,0,0,0,0,1,0
https://busca-lphone.com/,phishing,25,1,3,1,0,2,0,0,0,0,0,1,0
https://case-id-10002212499402.maceraseyahati.com/,phishing,50,2,3,2,0,4,14,0,0,0,1,1,0
https://xrdqf.com/,phishing,18,1,3,1,0,1,0,0,0,0,0,1,0
https://www.amazon-shopai.top/,phishing,30,2,3,2,0,3,0,0,0,0,1,1,0
https://parkergeorge1108.wixsite.com/broadband,phishing,46,2,3,2,0,2,4,0,0,0,0,1,0
https://bafybeibnkcf3t5gnn73ws6mzy3ntctlha4dzc6wkkhrzypck6uzdth37pm.ipfs.dweb.link/,phishing,83,3,3,3,0,3,11,0,0,0,0,1,0
http://kolcreatorcamp.event-redeem.com/,phishing,39,2,3,2,0,3,0,0,0,0,0,0,0
https://lmmxy.top/,phishing,18,1,3,1,0,1,0,0,0,0,0,1,0
http://tecebook.github.io/.com,phishing,30,3,3,2,0,3,0,0,0,0,0,0,0
https://wewow.club/,phishing,19,1,3,1,0,1,0,0,0,0,0,1,0
https://rxsolutionsindia.com/accedi/,phishing,36,1,4,1,0,1,0,0,0,0,0,1,0
https://bafybeic7egv4bneioj7yw5kf22rs7tg4khtfmtel7nrcitjfkntz7dqtvi.ipfs.infura-ipfs.io/,phishing,88,3,3,3,0,4,10,0,0,0,0,1,0
http://rsrishusingh.github.io/NetFlix-Clone/,phishing,44,2,4,2,0,3,0,0,0,0,0,0,0
https://rrenkang.com/,phishing,21,1,3,1,0,1,0,0,0,0,0,1,0
https://pre.abafast.cl/Tinkerfcu,phishing,32,2,3,2,0,2,0,0,0,0,0,1,0
http://upholldlogine.gitbook.io/ess/,phishing,36,2,4,2,1,2,0,0,0,0,0,0,0
http://test2-8kc.pages.dev/css/common/,phishing,38,2,5,2,0,3,2,0,0,0,0,0,0
http://loenwe-hopeagia-noprobs.pages.dev/help/contact/540353825019295/,phishing,70,2,6,2,0,4,15,0,0,0,0,0,0
https://optikundakustik.de/loginn.htm,phishing,37,2,3,1,1,2,0,0,0,0,0,1,0
https://optikundakustik.de/,phishing,27,1,3,1,0,1,0,0,0,0,0,1,0
http://m--start--comledger-auth.webflow.io/,phishing,43,2,3,2,0,7,0,0,0,0,0,0,0
http://paulstindershomes.wixstudio.com/my-site,phishing,46,2,3,2,0,3,0,0,0,0,0,0,0
http://pub-e9431f8641fb4668b9f08c8881dc9639.r2.dev/index.html,phishing,61,3,3,2,0,4,24,0,0,0,1,0,0
http://pub-55d2437597224e659c8576f31ea5f243.r2.dev/index.html,phishing,61,3,3,2,0,4,26,0,0,0,0,0,0
http://5838163365.com/,phishing,22,1,3,1,0,1,10,0,0,0,0,0,0
https://cdn.trytraffics.com/rdr/YWE9Mzc5Nzk4NTg1JnNlaT0yNzM5MzYzNCZ0az01M0ZlSXhHTjRjOFo0cHZxbGdGcSZ0PTUmYz05MGFzODc2ZmQ4OWFzNWZnOGEwOXM=,phishing,136,2,4,2,0,3,16,0,0,0,0,1,0
